DriveType	DriveSerialNumber	VolumeLabel	LocalPath	NetworkPath	RelativePath	AppIdCode	AppIdName	BaseName	FileExt	DLE_EntryNum	DLE_BirthDroidVolId	DLE_BirthDroidFileId	DLE_DroidVolId	DLE_DroidFileId	DLE_LastModificationDatetime	DLE_Hostname	DLE_Path	CreationDateTime	ModificationDateTime	AccessDateTime	Codepage	CmdArgs	Description	EnvVarLoc	Flags	FileSize	IconLoc	ParentLongName	ParentEntryNum	ParentSeqNum	WorkingDir	Source	LnkTrgData
DRIVE_FIXED;	7e58-aab0	Windows8_OS	C:\Program Files\CCleaner\CCleaner64.exe			ccc0fa1b9f86f7b3		CCleaner64.exe	exe									09/19/2013 16:01:46.000000	09/19/2013 16:01:46.000000	10/13/2013 09:39:11.425297	cp1252	/TOOLS			Archive;	5470488	%ProgramFiles%\CCleaner\CCleaner64.exe	CCleaner	22130	3		F:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\jumplists\48072.Donald.ccc0fa1b9f86f7b3.customDestinations-ms	{'DistinctTypesHex': '0x32L;0x2fL;0x1fL;0x31L', 'ParentSeqNum': 3, 'ParentRefStr': '22130-3', 'FileEntries': [{'ShellFolderId': None, 'ShellItemTypeHex': '0x31L', 'Identifier': None, 'Name': u'PROGRA~1', 'Location': None, 'Comments': None, 'ModificationTime': '10/18/2013 00:28:36.000000', 'ShellItemTypeStr': 'file_entry', 'ExtentionBlockCount': 1, 'Description': None, 'FileSize': 0L, 'ExtentionBlocks': [{'LongName': u'Program Files', 'ExtentionBlockSize': 116L, 'LocalizedName': u'@shell32.dll,-21781', 'SeqNum': 6, 'EntryNum': 197634, 'FileReferenceInt': 1688849860461570L, 'AccessTime': '10/18/2013 00:28:36.000000', 'CreationTime': '08/22/2013 13:36:16.000000', 'Signature': '0xbeef0004L', 'RefNum': '197634-6'}]}, {'ShellFolderId': None, 'ShellItemTypeHex': '0x31L', 'Identifier': None, 'Name': u'CCleaner', 'Location': None, 'Comments': None, 'ModificationTime': '10/13/2013 09:39:12.000000', 'ShellItemTypeStr': 'file_entry', 'ExtentionBlockCount': 1, 'Description': None, 'FileSize': 0L, 'ExtentionBlocks': [{'LongName': u'CCleaner', 'ExtentionBlockSize': 66L, 'LocalizedName': None, 'SeqNum': 3, 'EntryNum': 22130, 'FileReferenceInt': 844424930154098L, 'AccessTime': '10/13/2013 09:39:12.000000', 'CreationTime': '10/13/2013 09:39:12.000000', 'Signature': '0xbeef0004L', 'RefNum': '22130-3'}]}, {'ShellFolderId': None, 'ShellItemTypeHex': '0x32L', 'Identifier': None, 'Name': u'CCLEAN~1.EXE', 'Location': None, 'Comments': None, 'ModificationTime': '09/19/2013 16:01:46.000000', 'ShellItemTypeStr': 'file_entry', 'ExtentionBlockCount': 1, 'Description': None, 'FileSize': 5470488L, 'ExtentionBlocks': [{'LongName': u'CCleaner64.exe', 'ExtentionBlockSize': 78L, 'LocalizedName': None, 'SeqNum': 3, 'EntryNum': 22134, 'FileReferenceInt': 844424930154102L, 'AccessTime': '10/13/2013 09:39:12.000000', 'CreationTime': '09/19/2013 16:01:46.000000', 'Signature': '0xbeef0004L', 'RefNum': '22134-3'}]}], 'Volume': [{'ShellFolderId': u'00000000-0000-0000-0000-000000000000', 'ShellItemTypeHex': '0x2fL', 'Identifier': u'00000000-0000-0000-0000-000000000000', 'Name': u'C:\\', 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'volume', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}], 'ParentLongName': u'CCleaner', 'ParentEntryNum': 22130, 'DistinctTypesStr': 'volume;root_folder;file_entry', 'ExtentionListing': '0xbeef0004L;0xbeef0004L;0xbeef0004L', 'ItemCount': 6, 'RootFolder': [{'ShellFolderId': u'20d04fe0-3aea-1069-a2d8-08002b30309d', 'ShellItemTypeHex': '0x1fL', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'root_folder', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}]}
DRIVE_FIXED;	7e58-aab0	Windows8_OS	C:\Program Files\CCleaner\CCleaner64.exe			ccc0fa1b9f86f7b3		CCleaner64.exe	exe									09/19/2013 16:01:46.000000	09/19/2013 16:01:46.000000	10/13/2013 09:39:11.425297	cp1252	/OPTIONS			Archive;	5470488	%ProgramFiles%\CCleaner\CCleaner64.exe	CCleaner	22130	3		F:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\jumplists\48072.Donald.ccc0fa1b9f86f7b3.customDestinations-ms	{'DistinctTypesHex': '0x32L;0x2fL;0x1fL;0x31L', 'ParentSeqNum': 3, 'ParentRefStr': '22130-3', 'FileEntries': [{'ShellFolderId': None, 'ShellItemTypeHex': '0x31L', 'Identifier': None, 'Name': u'PROGRA~1', 'Location': None, 'Comments': None, 'ModificationTime': '10/18/2013 00:28:36.000000', 'ShellItemTypeStr': 'file_entry', 'ExtentionBlockCount': 1, 'Description': None, 'FileSize': 0L, 'ExtentionBlocks': [{'LongName': u'Program Files', 'ExtentionBlockSize': 116L, 'LocalizedName': u'@shell32.dll,-21781', 'SeqNum': 6, 'EntryNum': 197634, 'FileReferenceInt': 1688849860461570L, 'AccessTime': '10/18/2013 00:28:36.000000', 'CreationTime': '08/22/2013 13:36:16.000000', 'Signature': '0xbeef0004L', 'RefNum': '197634-6'}]}, {'ShellFolderId': None, 'ShellItemTypeHex': '0x31L', 'Identifier': None, 'Name': u'CCleaner', 'Location': None, 'Comments': None, 'ModificationTime': '10/13/2013 09:39:12.000000', 'ShellItemTypeStr': 'file_entry', 'ExtentionBlockCount': 1, 'Description': None, 'FileSize': 0L, 'ExtentionBlocks': [{'LongName': u'CCleaner', 'ExtentionBlockSize': 66L, 'LocalizedName': None, 'SeqNum': 3, 'EntryNum': 22130, 'FileReferenceInt': 844424930154098L, 'AccessTime': '10/13/2013 09:39:12.000000', 'CreationTime': '10/13/2013 09:39:12.000000', 'Signature': '0xbeef0004L', 'RefNum': '22130-3'}]}, {'ShellFolderId': None, 'ShellItemTypeHex': '0x32L', 'Identifier': None, 'Name': u'CCLEAN~1.EXE', 'Location': None, 'Comments': None, 'ModificationTime': '09/19/2013 16:01:46.000000', 'ShellItemTypeStr': 'file_entry', 'ExtentionBlockCount': 1, 'Description': None, 'FileSize': 5470488L, 'ExtentionBlocks': [{'LongName': u'CCleaner64.exe', 'ExtentionBlockSize': 78L, 'LocalizedName': None, 'SeqNum': 3, 'EntryNum': 22134, 'FileReferenceInt': 844424930154102L, 'AccessTime': '10/13/2013 09:39:12.000000', 'CreationTime': '09/19/2013 16:01:46.000000', 'Signature': '0xbeef0004L', 'RefNum': '22134-3'}]}], 'Volume': [{'ShellFolderId': u'00000000-0000-0000-0000-000000000000', 'ShellItemTypeHex': '0x2fL', 'Identifier': u'00000000-0000-0000-0000-000000000000', 'Name': u'C:\\', 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'volume', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}], 'ParentLongName': u'CCleaner', 'ParentEntryNum': 22130, 'DistinctTypesStr': 'volume;root_folder;file_entry', 'ExtentionListing': '0xbeef0004L;0xbeef0004L;0xbeef0004L', 'ItemCount': 6, 'RootFolder': [{'ShellFolderId': u'20d04fe0-3aea-1069-a2d8-08002b30309d', 'ShellItemTypeHex': '0x1fL', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'root_folder', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}]}
										4	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	10/21/2013 18:43:44.713945		ms-word:ofe|u|https://asgardventurecapital.sharepoint.com/Shared Documents/Business Plans/In Review - NOT FOR RELEASE/Mini Patisserie Business Plan.docx	1601-01-01 00:00:00	1601-01-01 00:00:00	1601-01-01 00:00:00	cp1252					0						F:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\jumplists\48228.Donald.80e8c437ffd2292.automaticDestinations-ms	{'ParentLongName': None, 'DistinctTypesHex': '0x61L;0x1fL', 'ParentSeqNum': None, 'DistinctTypesStr': 'item;root_folder', 'FileEntries': [{'ShellFolderId': None, 'ShellItemTypeHex': '0x61L', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'item', 'ExtentionBlockCount': 1, 'Description': None, 'FileSize': None, 'ExtentionBlocks': [{'ExtentionBlockSize': 44L, 'Signature': '0xbeef001aL'}]}], 'ExtentionListing': '0xbeef001aL', 'ItemCount': 3, 'ParentEntryNum': None, 'RootFolder': [{'ShellFolderId': u'871c5380-42a0-1069-a2ea-08002b30309d', 'ShellItemTypeHex': '0x1fL', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'root_folder', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}]}
										3	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	10/21/2013 18:40:05.916236		ms-word:ofe|u|https://asgardventurecapital.sharepoint.com/Shared Documents/Business Plans/In Review - NOT FOR RELEASE/HighFiveBusinessPlanV20.docx	1601-01-01 00:00:00	1601-01-01 00:00:00	1601-01-01 00:00:00	cp1252					0						F:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\jumplists\48228.Donald.80e8c437ffd2292.automaticDestinations-ms	{'ParentLongName': None, 'DistinctTypesHex': '0x61L;0x1fL', 'ParentSeqNum': None, 'DistinctTypesStr': 'item;root_folder', 'FileEntries': [{'ShellFolderId': None, 'ShellItemTypeHex': '0x61L', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'item', 'ExtentionBlockCount': 1, 'Description': None, 'FileSize': None, 'ExtentionBlocks': [{'ExtentionBlockSize': 44L, 'Signature': '0xbeef001aL'}]}], 'ExtentionListing': '0xbeef001aL', 'ItemCount': 3, 'ParentEntryNum': None, 'RootFolder': [{'ShellFolderId': u'871c5380-42a0-1069-a2ea-08002b30309d', 'ShellItemTypeHex': '0x1fL', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'root_folder', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}]}
										2	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	10/21/2013 18:39:29.185720		ms-word:ofe|u|https://asgardventurecapital.sharepoint.com/Shared Documents/Business Plans/In Review - NOT FOR RELEASE/Business_Plan_Mail_Order_Pharmacy2.docx	1601-01-01 00:00:00	1601-01-01 00:00:00	1601-01-01 00:00:00	cp1252					0						F:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\jumplists\48228.Donald.80e8c437ffd2292.automaticDestinations-ms	{'ParentLongName': None, 'DistinctTypesHex': '0x61L;0x1fL', 'ParentSeqNum': None, 'DistinctTypesStr': 'item;root_folder', 'FileEntries': [{'ShellFolderId': None, 'ShellItemTypeHex': '0x61L', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'item', 'ExtentionBlockCount': 1, 'Description': None, 'FileSize': None, 'ExtentionBlocks': [{'ExtentionBlockSize': 44L, 'Signature': '0xbeef001aL'}]}], 'ExtentionListing': '0xbeef001aL', 'ItemCount': 3, 'ParentEntryNum': None, 'RootFolder': [{'ShellFolderId': u'871c5380-42a0-1069-a2ea-08002b30309d', 'ShellItemTypeHex': '0x1fL', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'root_folder', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}]}
										1	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	10/21/2013 18:38:46.160388		ms-word:ofe|u|https://asgardventurecapital.sharepoint.com/Shared Documents/Business Plans/In Review - NOT FOR RELEASE/Business_Plan_Mail_Order_Pharmacy.docx	1601-01-01 00:00:00	1601-01-01 00:00:00	1601-01-01 00:00:00	cp1252					0						F:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\jumplists\48228.Donald.80e8c437ffd2292.automaticDestinations-ms	{'ParentLongName': None, 'DistinctTypesHex': '0x61L;0x1fL', 'ParentSeqNum': None, 'DistinctTypesStr': 'item;root_folder', 'FileEntries': [{'ShellFolderId': None, 'ShellItemTypeHex': '0x61L', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'item', 'ExtentionBlockCount': 1, 'Description': None, 'FileSize': None, 'ExtentionBlocks': [{'ExtentionBlockSize': 44L, 'Signature': '0xbeef001aL'}]}], 'ExtentionListing': '0xbeef001aL', 'ItemCount': 3, 'ParentEntryNum': None, 'RootFolder': [{'ShellFolderId': u'871c5380-42a0-1069-a2ea-08002b30309d', 'ShellItemTypeHex': '0x1fL', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'root_folder', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}]}
DRIVE_FIXED;	7e58-aab0	Windows8_OS	C:\Users\Donald\Music\iTunes\iTunes Media\Music\Hip Hop Rednex\Red Solo Cup (Hip Hop Re-Mix) - Single\01 Red Solo Cup (Hip Hop Re-Mix).m4a	\\BIFROST\Users\Donald\Music\iTunes\iTunes Media\Music\Hip Hop Rednex\Red Solo Cup (Hip Hop Re-Mix) - Single\01 Red Solo Cup (Hip Hop Re-Mix).m4a		ae6df75df512bd06		01 Red Solo Cup (Hip Hop Re-Mix).m4a	m4a	1	92abc06b11f16f499067ec5c94ffa9f5	8d82a51e142ce311be8124fd52566ede	92abc06b11f16f499067ec5c94ffa9f5	8d82a51e142ce311be8124fd52566ede	10/03/2013 12:09:34.081294	bifrost	C:\Users\Donald\Music\iTunes\iTunes Media\Music\Hip Hop Rednex\Red Solo Cup (Hip Hop Re-Mix) - Single\01 Red Solo Cup (Hip Hop Re-Mix).m4a	10/01/2013 02:04:21.012504	10/01/2013 02:04:32.118535	10/01/2013 02:04:21.012504	cp1252				Archive;	8283501						F:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\jumplists\6691.Donald.ae6df75df512bd06.automaticDestinations-ms	{'ParentLongName': None, 'DistinctTypesHex': '0x0L;0x1fL', 'ParentSeqNum': None, 'DistinctTypesStr': 'item;root_folder', 'FileEntries': [{'ShellFolderId': None, 'ShellItemTypeHex': '0x0L', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'item', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}, {'ShellFolderId': None, 'ShellItemTypeHex': '0x0L', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'item', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}, {'ShellFolderId': None, 'ShellItemTypeHex': '0x0L', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'item', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}, {'ShellFolderId': None, 'ShellItemTypeHex': '0x0L', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'item', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}, {'ShellFolderId': None, 'ShellItemTypeHex': '0x0L', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'item', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}, {'ShellFolderId': None, 'ShellItemTypeHex': '0x0L', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'item', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}, {'ShellFolderId': None, 'ShellItemTypeHex': '0x0L', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'item', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}, {'ShellFolderId': None, 'ShellItemTypeHex': '0x0L', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'item', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}], 'ExtentionListing': '', 'ItemCount': 10, 'ParentRefStr': None, 'ParentEntryNum': None, 'RootFolder': [{'ShellFolderId': u'031e4825-7b94-4dc3-b131-e946b44c8dd5', 'ShellItemTypeHex': '0x1fL', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'root_folder', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}]}
DRIVE_REMOVABLE;	dc99-0719	FILES	E:\9E9BFE4FBDC44D4A9F8491EC7F0ABDFD (1).vcs			6d2bac8f1edf6668		9E9BFE4FBDC44D4A9F8491EC7F0ABDFD (1).vcs	vcs	1	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	10/18/2013 18:45:07.105597		E:\9E9BFE4FBDC44D4A9F8491EC7F0ABDFD (1).vcs	10/18/2013 18:43:40.210000	10/18/2013 18:42:34.000000	10/18/2013 04:00:00.000000	cp1252				Archive;	2576						F:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\jumplists\912.Donald.6d2bac8f1edf6668.automaticDestinations-ms	{'Volume': [{'ShellFolderId': u'00000000-0000-0000-0000-000000000000', 'ShellItemTypeHex': '0x2fL', 'Identifier': u'00000000-0000-0000-0000-000000000000', 'Name': u'E:\\', 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'volume', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}], 'ParentLongName': None, 'DistinctTypesHex': '0x32L;0x2fL;0x1fL', 'ParentSeqNum': None, 'DistinctTypesStr': 'volume;root_folder;file_entry', 'FileEntries': [{'ShellFolderId': None, 'ShellItemTypeHex': '0x32L', 'Identifier': None, 'Name': u'9E9BFE~2.VCS', 'Location': None, 'Comments': None, 'ModificationTime': '10/18/2013 18:42:34.000000', 'ShellItemTypeStr': 'file_entry', 'ExtentionBlockCount': 2, 'Description': None, 'FileSize': 2576L, 'ExtentionBlocks': [{'LongName': u'9E9BFE4FBDC44D4A9F8491EC7F0ABDFD (1).vcs', 'ExtentionBlockSize': 130L, 'LocalizedName': None, 'SeqNum': 0, 'EntryNum': 15257984, 'FileReferenceInt': 15257984L, 'AccessTime': '10/18/2013 04:00:00.000000', 'CreationTime': '10/18/2013 18:43:42.000000', 'Signature': '0xbeef0004L', 'RefNum': '15257984-0'}, {'ExtentionBlockSize': 52L, 'Signature': '0xbeef001aL'}]}], 'ExtentionListing': '0xbeef0004L;0xbeef001aL', 'ItemCount': 4, 'ParentEntryNum': None, 'RootFolder': [{'ShellFolderId': u'20d04fe0-3aea-1069-a2d8-08002b30309d', 'ShellItemTypeHex': '0x1fL', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'root_folder', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}]}
						f01b4d95cf55d32a	Windows Explorer Windows 8.1.			19	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	10/21/2013 20:19:54.116002		https://asgardventurecapital.sharepoint.com/Shared Documents/Confidential Analysis Data	1601-01-01 00:00:00	1601-01-01 00:00:00	1601-01-01 00:00:00	cp1252					0						F:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\jumplists\91238.Donald.f01b4d95cf55d32a.automaticDestinations-ms	{'ParentLongName': None, 'DistinctTypesHex': '0x0L;0x1fL', 'ParentSeqNum': None, 'DistinctTypesStr': 'item;root_folder', 'FileEntries': [{'ShellFolderId': None, 'ShellItemTypeHex': '0x0L', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'item', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}, {'ShellFolderId': None, 'ShellItemTypeHex': '0x0L', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'item', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}, {'ShellFolderId': None, 'ShellItemTypeHex': '0x0L', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'item', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}], 'ExtentionListing': '', 'ItemCount': 5, 'ParentRefStr': None, 'ParentEntryNum': None, 'RootFolder': [{'ShellFolderId': u'b28aa736-876b-46da-b3a8-84c5e30ba492', 'ShellItemTypeHex': '0x1fL', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'root_folder', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}]}
						f01b4d95cf55d32a	Windows Explorer Windows 8.1.			38	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	10/21/2013 20:19:22.535307		https://asgardventurecapital.sharepoint.com/Shared Documents/Business Plans	1601-01-01 00:00:00	1601-01-01 00:00:00	1601-01-01 00:00:00	cp1252					0						F:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\jumplists\91238.Donald.f01b4d95cf55d32a.automaticDestinations-ms	{'ParentLongName': None, 'DistinctTypesHex': '0x0L;0x1fL', 'ParentSeqNum': None, 'DistinctTypesStr': 'item;root_folder', 'FileEntries': [{'ShellFolderId': None, 'ShellItemTypeHex': '0x0L', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'item', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}, {'ShellFolderId': None, 'ShellItemTypeHex': '0x0L', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'item', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}, {'ShellFolderId': None, 'ShellItemTypeHex': '0x0L', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'item', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}], 'ExtentionListing': '', 'ItemCount': 5, 'ParentRefStr': None, 'ParentEntryNum': None, 'RootFolder': [{'ShellFolderId': u'b28aa736-876b-46da-b3a8-84c5e30ba492', 'ShellItemTypeHex': '0x1fL', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'root_folder', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}]}
DRIVE_REMOVABLE;	39c7-1beb	USB	F:\Templates			f01b4d95cf55d32a	Windows Explorer Windows 8.1.	Templates		50	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	10/21/2013 20:16:36.410882		F:\Templates	10/21/2013 20:16:22.790000	10/21/2013 20:04:18.000000	10/21/2013 04:00:00.000000	cp1252				Archive;	0						F:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\jumplists\91238.Donald.f01b4d95cf55d32a.automaticDestinations-ms	{'Volume': [{'ShellFolderId': u'00000000-0000-0000-0000-000000000000', 'ShellItemTypeHex': '0x2fL', 'Identifier': u'00000000-0000-0000-0000-000000000000', 'Name': u'F:\\', 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'volume', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}], 'ParentLongName': None, 'DistinctTypesHex': '0x2fL;0x1fL;0x31L', 'ParentSeqNum': None, 'DistinctTypesStr': 'volume;root_folder;file_entry', 'FileEntries': [{'ShellFolderId': None, 'ShellItemTypeHex': '0x31L', 'Identifier': None, 'Name': u'TEMPLA~1', 'Location': None, 'Comments': None, 'ModificationTime': '10/21/2013 20:04:18.000000', 'ShellItemTypeStr': 'file_entry', 'ExtentionBlockCount': 1, 'Description': None, 'FileSize': 0L, 'ExtentionBlocks': [{'LongName': u'Templates', 'ExtentionBlockSize': 68L, 'LocalizedName': None, 'SeqNum': 0, 'EntryNum': 253312, 'FileReferenceInt': 253312L, 'AccessTime': '10/21/2013 04:00:00.000000', 'CreationTime': '10/21/2013 20:16:24.000000', 'Signature': '0xbeef0004L', 'RefNum': '253312-0'}]}], 'ExtentionListing': '0xbeef0004L', 'ItemCount': 4, 'ParentEntryNum': None, 'RootFolder': [{'ShellFolderId': u'20d04fe0-3aea-1069-a2d8-08002b30309d', 'ShellItemTypeHex': '0x1fL', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'root_folder', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}]}
